1530,Kordíky,2,Banská Bystrica
1531,Korejovce,65,Svidník
1532,Korňa,12,Čadca
1533,Kornica,12,Čadca
1534,Koromľa,61,Sobrance
1535,Korunková,64,Stropkov
1536,Korytárky,13,Detva
1537,Korytné,11,Bytča
1538,Korytné,31,Levoča
1539,Korytnica - kúpele,55,Ružomberok
1540,Kosihovce,73,Veľký Krtíš
1541,Kosihy nad Ipľom,73,Veľký Krtíš
1542,Kosorín,78,Žiar nad Hronom
1543,Kostiviarska,2,Banská Bystrica
1544,Kostivrch,77,Žarnovica
1545,Kostoľany nad Hornádom,27,Košice-okolie
1546,Kostoľany pod Tribečom,75,Zlaté Moravce
1547,Kostolec,48,Považská Bystrica
1548,Kostolište,34,Malacky
1549,Kostolná,13,Detva
1550,Kostolná - Záriečie,69,Trenčín
1551,Kostolná Gala,15,Dunajská Streda
1552,Kostolná pri Dunaji,57,Senec
1553,Kostolná Ves,50,Prievidza
1554,Kostolné,38,Myjava
1555,Kostolné Kračany,15,Dunajská Streda
1556,Kostolné Mitice,69,Trenčín
1557,Kostolné Moravce,28,Krupina
1558,Kostolný Sek,42,Nové Zámky
1559,Koš,50,Prievidza
1560,Košariská,38,Myjava
1561,Košarovce,19,Humenné
1562,Košeca,20,Ilava
1563,Košecké Podhradie,20,Ilava
1564,Košecké Rovné,20,Ilava
1565,Košice,23,Košice I
1566,Košice - Barca,26,Košice IV
1567,Košice - Dargovských Hrdinov,25,Košice III
1568,Košice - Džungľa,23,Košice I
1569,Košice - Juh,26,Košice IV
1570,Košice - Kavečany,23,Košice I
1571,Košice - Košická Nová Ves,25,Košice III
1572,Košice - Krásna,26,Košice IV
1573,Košice - Lorinčík,24,Košice II
1574,Košice - Luník IX,24,Košice II
1575,Košice - Myslava,24,Košice II
1576,Košice - Nad Jazerom,26,Košice IV
1577,Košice - Pereš,24,Košice II
1578,Košice - Poľov,24,Košice II
1579,Košice - Sever,23,Košice I
1580,Košice - Sídlisko KVP,24,Košice II
1581,Košice - Sídlisko Ťahanovce,23,Košice I
1582,Košice - Staré Mesto,23,Košice I
1583,Košice - Šaca,24,Košice II
1584,Košice - Šebastovce,26,Košice IV
1585,Košice - Ťahanovce,23,Košice I
1586,Košice - Vyšné Opátske,26,Košice IV
1587,Košice - Západ,24,Košice II
1588,Košice - Železiarne,24,Košice II
1589,Košická Belá,27,Košice-okolie
1590,Košická Polianka,27,Košice-okolie
1591,Košické Oľšany,27,Košice-okolie
1592,Košický Klečenov,27,Košice-okolie
1593,Koškovce,19,Humenné
1594,Košolná,70,Trnava
1595,Košťany,27,Košice-okolie
1596,Košťany nad Turcom,35,Martin
1597,Košúty,35,Martin
1598,Košúty,16,Galanta
1599,Kotelnica,22,Komárno
1600,Kotešová,11,Bytča
1601,Kotmanová,33,Lučenec
1602,Kotrčiná Lúčka,79,Žilina
1603,Kováčov,42,Nové Zámky
1604,Kováčová,54,Rožňava
1605,Kováčová,76,Zvolen
1606,Kováčovce,73,Veľký Krtíš
1607,Koválov,58,Senica
1608,Koválovec,59,Skalica
1609,Kovarce,67,Topoľčany
1610,Kozárovce,30,Levice
1611,Kozelec,63,Stará Ľubovňa
1612,Kozelník,3,Banská Štiavnica
1613,Kozí Vrbovok,28,Krupina
1614,Kozinská,14,Dolný Kubín
1615,Kožany,4,Bardejov
1616,Kožuchov,68,Trebišov
1617,Kožuchovce,64,Stropkov
1618,Kračúnovce,65,Svidník
1619,Krahule,78,Žiar nad Hronom
1620,Krajná Bystrá,65,Svidník
1621,Krajná Poľana,65,Svidník
1622,Krajná Porúbka,65,Svidník
1623,Krajné,38,Myjava
1624,Krajné Čierno,65,Svidník
1625,Krakovany,45,Piešťany
1626,Kráľ,53,Rimavská Sobota
1627,Králik,52,Revúca
1628,Králiky,2,Banská Bystrica
1629,Kráľka,22,Komárno
1630,Kráľov Brod,16,Galanta
1631,Kráľová,76,Zvolen
1632,Kráľová,2,Banská Bystrica
1633,Kráľova Lehota,32,Liptovský Mikuláš
1634,Kráľová nad Váhom,66,Šaľa
1635,Kráľová pri Senci,57,Senec
1636,Kraľovany,14,Dolný Kubín
1637,Kráľovce,27,Košice-okolie
1638,Kráľovce,28,Krupina
1639,Kráľovce - Krnišov,28,Krupina
1640,Kráľovianky,15,Dunajská Streda
1641,Kráľovičová,30,Levice
1642,Kráľovičove Kračany,15,Dunajská Streda
1643,Kráľovský Chlmec,68,Trebišov
1644,Krám,10,Brezno
1645,Kraskovo,53,Rimavská Sobota
1646,Krásna,53,Rimavská Sobota
1647,Krásna,33,Lučenec
1648,Krásna Hôrka,72,Tvrdošín
1649,Krásna Lúka,56,Sabinov
1650,Krásna Ves,1,Bánovce nad Bebravou
1651,Krasňany,79,Žilina
1652,Krásno,43,Partizánske
1653,Krásno nad Kysucou,12,Čadca
1654,Krásnohorská Dlhá Lúka,54,Rožňava
1655,Krásnohorské Podhradie,54,Rožňava
1656,Krásnovce,37,Michalovce
1657,Krásny Brod,36,Medzilaborce
1658,Krásny Dub,69,Trenčín
1659,Krátke Kesy,22,Komárno
1660,Kravany,47,Poprad
1661,Kravany,68,Trebišov
1662,Kravany nad Dunajom,22,Komárno
1663,Kravárska,79,Žilina
1664,Krčava,61,Sobrance
1665,Kremná,63,Stará Ľubovňa
1666,Kremnica,78,Žiar nad Hronom
1667,Kremnické Bane,78,Žiar nad Hronom
1668,Kremnička,2,Banská Bystrica
1669,Kristy,61,Sobrance
1670,Krišľovce,64,Stropkov
1671,Krišovská Liesková,37,Michalovce
1672,Krivá,14,Dolný Kubín
1673,Krivá Oľka,36,Medzilaborce
1674,Kriváň,13,Detva
1675,Krivany,56,Sabinov
1676,Krivé,4,Bardejov
1677,Krivec I,13,Detva
1678,Krivec II,13,Detva
1679,Krivoklát,20,Ilava
1680,Krivosúd - Bodovka,69,Trenčín
1681,Krivošťany,37,Michalovce
1682,Kríž nad Váhom,41,Nové Mesto nad Váhom
1683,Krížany,37,Michalovce
1684,Kríže,4,Bardejov
1685,Krížny Vrch,30,Levice
1686,Krížová Ves,21,Kežmarok
1687,Krížovany,49,Prešov
1688,Križovany nad Dudváhom,70,Trnava
1689,Krížový Dvor,22,Komárno
1690,Krkošky,12,Čadca
1691,Krmeš,32,Liptovský Mikuláš
1692,Krná,46,Poltár
1693,Krnča,67,Topoľčany
1694,Krné,13,Detva
1695,Krnišov,28,Krupina
1696,Krokava,53,Rimavská Sobota
1697,Krompachy,62,Spišská Nová Ves
1698,Krpeľany,35,Martin
1699,Krškany,30,Levice
1700,Krtovce,67,Topoľčany
1701,Kručov,64,Stropkov
1702,Krupina,28,Krupina
1703,Krušetnica,39,Námestovo
1704,Krušinec,64,Stropkov
1705,Krušovce,67,Topoľčany
1706,Kružlov,4,Bardejov
1707,Kružlová,65,Svidník
1708,Kružlovská Huta,4,Bardejov
1709,Kružná,54,Rožňava
1710,Kružno,53,Rimavská Sobota
1711,Kšinná,1,Bánovce nad Bebravou
1712,Kubáňovo,30,Levice
1713,Kubíková,79,Žilina
1714,Kubínska,39,Námestovo
1715,Kubrá,69,Trenčín
1716,Kubrica,69,Trenčín
1717,Kucany,37,Michalovce
1718,Kučín,4,Bardejov
1719,Kučín,74,Vranov nad Topľou
1720,Kuchyňa,34,Malacky
1721,Kuklov,58,Senica
1722,Kuková,65,Svidník
1723,Kukučínov,30,Levice
1724,Kunerad,79,Žilina
1725,Kunešov,78,Žiar nad Hronom
1726,Kunov,58,Senica
1727,Kunova Teplica,54,Rožňava
1728,Kuraľany,30,Levice
1729,Kurima,4,Bardejov
1730,Kurimany,31,Levoča
1731,Kurimka,65,Svidník
1732,Kurinec,53,Rimavská Sobota
1733,Kurov,4,Bardejov
1734,Kurtáň,33,Lučenec
1735,Kusín,37,Michalovce
1736,Kútniky,15,Dunajská Streda
1737,Kúty,58,Senica
1738,Kúty,50,Prievidza
1739,Kuzmice,68,Trebišov
1740,Kuzmice,67,Topoľčany
1741,Kvačany,32,Liptovský Mikuláš
1742,Kvačany,49,Prešov
1743,Kvakovce,74,Vranov nad Topľou
1744,Kvašov,51,Púchov
1745,Kvetnica,47,Poprad
1746,Kvetoslavov,15,Dunajská Streda
1747,Kýčerka,12,Čadca
1748,Kyjatice,53,Rimavská Sobota
1749,Kyjov,63,Stará Ľubovňa
1750,Kykula,69,Trenčín
1751,Kynceľová,2,Banská Bystrica
1752,Kynceľove Kračany,15,Dunajská Streda
1753,Kynek,40,Nitra
1754,Kysak,27,Košice-okolie
1755,Kyselica,15,Dunajská Streda
1756,Kysihýbel,3,Banská Štiavnica
1757,Kysta,68,Trebišov
1758,Kysuca,10,Brezno
1759,Kysucké Nové Mesto,29,Kysucké Nové Mesto
1760,Kysucký Lieskovec,29,Kysucké Nové Mesto
1761,Kyzka,12,Čadca
1762,Láb,34,Malacky
1763,Lackov,28,Krupina
1764,Lacková,63,Stará Ľubovňa
1765,Lackovce,19,Humenné
1766,Laclavá,71,Turčianske Teplice
1767,Lačnov,49,Prešov
1768,Lada,49,Prešov
1769,Ladce,20,Ilava
1770,Ladice,75,Zlaté Moravce
1771,Ladislavov Dvor,30,Levice
1772,Ladmovce,68,Trebišov
1773,Ladomerská Vieska,78,Žiar nad Hronom
1774,Ladomirov,60,Snina
1775,Ladomirová,65,Svidník
1776,Ladunkov,12,Čadca
1777,Ladzany,28,Krupina
1778,Lakšárska Nová Ves,58,Senica
1779,Lalinok,79,Žilina
1780,Lančár,45,Piešťany
1781,Lándor,22,Komárno
1782,Lány,12,Čadca
1783,Lascov,4,Bardejov
1784,Laskár,35,Martin
1785,Laskár,50,Prievidza
1786,Lastomír,37,Michalovce
1787,Lastovce,68,Trebišov
1788,Laškovce,37,Michalovce
1789,Látkovce,1,Bánovce nad Bebravou
1790,Látky,13,Detva
1791,Lazany,35,Martin
1792,Lazany,50,Prievidza
1793,Lazisko,32,Liptovský Mikuláš
1794,Lazy pod Makytou,51,Púchov
1795,Lažany,49,Prešov
1796,Lažteky,76,Zvolen
1797,Lednica,51,Púchov
1798,Lednické Rovne,51,Púchov
1799,Lefantovce,40,Nitra
1800,Legnava,63,Stará Ľubovňa
1801,Lehnice,15,Dunajská Streda
1802,Lehota,40,Nitra
1803,Lehota nad Rimavicou,53,Rimavská Sobota
1804,Lehota pod Vtáčnikom,50,Prievidza
1805,Lehotská,39,Námestovo
1806,Lehôtka,33,Lučenec
1807,Lehôtka pod Brehmi,78,Žiar nad Hronom
1808,Lechnica,21,Kežmarok
1809,Lekárovce,61,Sobrance
1810,Leľa,42,Nové Zámky
1811,Leles,68,Trebišov
1812,Lemešany,49,Prešov
1813,Lenartov,4,Bardejov
1814,Lenartovce,53,Rimavská Sobota
1815,Lendak,21,Kežmarok
1816,Lenka,53,Rimavská Sobota
1817,Lentvora,33,Lučenec
1818,Leopoldov,18,Hlohovec
1819,Lesenice,73,Veľký Krtíš
1820,Lesíček,49,Prešov
1821,Lesné,37,Michalovce
1822,Lesné Kračany,15,Dunajská Streda
1823,Lesnica,63,Stará Ľubovňa
1824,Lešť,76,Zvolen
1825,Leštiny,14,Dolný Kubín
1826,Letanovce,62,Spišská Nová Ves
1827,Letničie,59,Skalica
1828,Leváre,52,Revúca
1829,Levice,30,Levice
1830,Levkuška,52,Revúca
1831,Levoča,31,Levoča
1832,Levočská Dolina,31,Levoča
1833,Levočské Lúky,31,Levoča
1834,Ležiachov,35,Martin
1835,Libichava,1,Bánovce nad Bebravou
1836,Licince,52,Revúca
1837,Ličartovce,49,Prešov
1838,Lidér Tejed,15,Dunajská Streda
1839,Liesek,72,Tvrdošín
1840,Lieskov - Dolný Lieskov,48,Považská Bystrica
1841,Lieskov - Horný Lieskov,48,Považská Bystrica
1842,Lieskov - Podskalie,48,Považská Bystrica
1843,Lieskov - Tŕstie,48,Považská Bystrica
1844,Liesková,37,Michalovce
1845,Lieskovany,62,Spišská Nová Ves
1846,Lieskové,58,Senica
1847,Lieskové - Zemianske Lieskové,69,Trenčín
1848,Lieskovec,19,Humenné
1849,Lieskovec,76,Zvolen
1850,Liešno,71,Turčianske Teplice
1851,Liešťany,50,Prievidza
1852,Lietava,79,Žilina
1853,Lietavská Lúčka,79,Žilina
1854,Lietavská Svinná,79,Žilina
1855,Lietavská Závadka,79,Žilina
1856,Likavka,55,Ružomberok
1857,Likier,53,Rimavská Sobota
1858,Limbach,44,Pezinok
1859,Lipany,56,Sabinov
1860,Lipník,30,Levice
1861,Lipník,50,Prievidza
1862,Lipníky,49,Prešov
1863,Lipníky - Podhrabina,49,Prešov
1864,Lipová,4,Bardejov
1865,Lipová,42,Nové Zámky
1866,Lipovany,33,Lučenec
1867,Lipovce,49,Prešov
1868,Lipovce - chaty,49,Prešov
1869,Lipové,22,Komárno
1870,Lipovec,35,Martin
1871,Lipovec,53,Rimavská Sobota
1872,Lipovník,54,Rožňava
1873,Lipovník,67,Topoľčany
1874,Liptovská Anna,32,Liptovský Mikuláš
1875,Liptovská Kokava,32,Liptovský Mikuláš
1876,Liptovská Lúžna,55,Ružomberok
1877,Liptovská Ondrašová,32,Liptovský Mikuláš
1878,Liptovská Osada,55,Ružomberok
1879,Liptovská Porúbka,32,Liptovský Mikuláš
1880,Liptovská Sielnica,32,Liptovský Mikuláš
1881,Liptovská Štiavnica,55,Ružomberok
1882,Liptovská Teplá,55,Ružomberok
1883,Liptovská Teplička,47,Poprad
1884,Liptovské Beharovce,32,Liptovský Mikuláš
1885,Liptovské Kľačany,32,Liptovský Mikuláš
1886,Liptovské Matiašovce,32,Liptovský Mikuláš
1887,Liptovské Revúce,55,Ružomberok
1888,Liptovské Sliače,55,Ružomberok
1889,Liptovský Hrádok,32,Liptovský Mikuláš
1890,Liptovský Ján,32,Liptovský Mikuláš
1891,Liptovský Michal,55,Ružomberok
1892,Liptovský Mikuláš,32,Liptovský Mikuláš
1893,Liptovský Ondrej,32,Liptovský Mikuláš
1894,Liptovský Peter,32,Liptovský Mikuláš
1895,Liptovský Trnovec,32,Liptovský Mikuláš
1896,Lisková,55,Ružomberok
1897,Lišov,28,Krupina
1898,Litava,28,Krupina
1899,Litmanová,63,Stará Ľubovňa
1900,Livina,43,Partizánske
1901,Livinské Opatovce,43,Partizánske
1902,Livov,4,Bardejov
1903,Livovská Huta,4,Bardejov
1904,Lodno,29,Kysucké Nové Mesto
1905,Lok,30,Levice
1906,Lokca,39,Námestovo
1907,Lom nad Rimavicou,10,Brezno
1908,Lomná,39,Námestovo
1909,Lomné,64,Stropkov
1910,Lomnica,50,Prievidza
1911,Lomnička,63,Stará Ľubovňa
1912,Lonec,76,Zvolen
1913,Lontov,30,Levice
1914,Lopašov,59,Skalica
1915,Lopej,10,Brezno
1916,Lopúchov,4,Bardejov
1917,Lopušná,29,Kysucké Nové Mesto
1918,Lopušné Pažite - Lopušná,29,Kysucké Nové Mesto
1919,Lopušné Pažite - Pažite,29,Kysucké Nové Mesto
1920,Lošonec,70,Trnava
1921,Lovce,75,Zlaté Moravce
1922,Lovča,78,Žiar nad Hronom
1923,Lovčica,78,Žiar nad Hronom
1924,Lovčica - Trubín,78,Žiar nad Hronom
1925,Lovinobaňa,33,Lučenec
1926,Lozorno,34,Malacky
1927,Ložín,37,Michalovce
1928,Ľubá,42,Nové Zámky
1929,Ľubeľa,32,Liptovský Mikuláš
1930,Lubeník,52,Revúca
1931,Ľubianka,50,Prievidza
1932,Ľubica,21,Kežmarok
1933,Ľubienka,46,Poltár
1934,Ľubietová,2,Banská Bystrica
1935,Lubina,41,Nové Mesto nad Váhom
1936,Ľubiša,19,Humenné
1937,Ľubochňa,55,Ružomberok
1938,Ľuborča,69,Trenčín
1939,Ľuboreč,33,Lučenec
1940,Ľuboriečka,73,Veľký Krtíš
1941,Ľubotice,49,Prešov
1942,Ľubotín,63,Stará Ľubovňa
1943,Ľubovec,49,Prešov
1944,Lúč na Ostrove,15,Dunajská Streda
1945,Lučatín,2,Banská Bystrica
1946,Lučenec,33,Lučenec
1947,Lúčina,49,Prešov
1948,Lučivná,47,Poprad
1949,Lúčka,54,Rožňava
1950,Lúčka,31,Levoča
1951,Lúčka,56,Sabinov
1952,Lúčka,65,Svidník
1953,Lučkovce,37,Michalovce
1954,Lúčky,55,Ružomberok
1955,Lúčky,37,Michalovce
1956,Lúčky,78,Žiar nad Hronom
1957,Lúčky - kúpele,55,Ružomberok
1958,Lúčnica nad Žitavou,40,Nitra
1959,Ludanice,67,Topoľčany
1960,Ľudovítov,42,Nové Zámky
1961,Ľudovítová,40,Nitra
1962,Ľudvikov dvor,27,Košice-okolie
1963,Ludrová,55,Ružomberok
1964,Luhyňa,68,Trebišov
1965,Lúka,41,Nové Mesto nad Váhom
1966,Lukačovce,19,Humenné
1967,Lukáčovce,40,Nitra
1968,Lukavica,4,Bardejov
1969,Lukavica,76,Zvolen
1970,Lukavica,77,Žarnovica
1971,Lukov,4,Bardejov
1972,Lukové,76,Zvolen
1973,Lukovištia,53,Rimavská Sobota
1974,Lúky,79,Žilina
1975,Lúky,51,Púchov
1976,Lúky,22,Komárno
1977,Lula,30,Levice
1978,Lupoč,33,Lučenec
1979,Luskovica,38,Myjava
1980,Lutila,78,Žiar nad Hronom
1981,Ľutina,56,Sabinov
1982,Lutiše,79,Žilina
1983,Ľutov,1,Bánovce nad Bebravou
1984,Lužany,67,Topoľčany
1985,Lužany pri Topli,65,Svidník
1986,Lužianky,40,Nitra
1987,Lysá nad Dunajcom,21,Kežmarok
1988,Lysá pod Makytou,51,Púchov
1989,Lysica,79,Žilina
1990,Macov,15,Dunajská Streda
1991,Mačonáš,16,Galanta
1992,Mačov,50,Prievidza
1993,Mad,15,Dunajská Streda
1994,Madačka,33,Lučenec
1995,Madérét,22,Komárno
1996,Madočany,55,Ružomberok
1997,Madunice,18,Hlohovec
1998,Madzín,11,Bytča
1999,Magnezitovce,52,Revúca
2000,Magurka,32,Liptovský Mikuláš
2001,Machalovce,47,Poprad
2002,Machulince,75,Zlaté Moravce
2003,Majcichov,70,Trnava
2004,Majdan,56,Sabinov
2005,Majer,74,Vranov nad Topľou
2006,Majer,2,Banská Bystrica
2007,Majere,21,Kežmarok
2008,Majere,30,Levice
2009,Majeríčky,58,Senica
2010,Majerka,21,Kežmarok
2011,Majerovce,74,Vranov nad Topľou
2012,Makov,12,Čadca
2013,Makovce,64,Stropkov
2014,Malá Bara,68,Trebišov
2015,Malá Baračka,30,Levice
2016,Malá Budafa,15,Dunajská Streda
2017,Malá Bytča,11,Bytča
2018,Malá Čalomija,73,Veľký Krtíš
2019,Malá Čausa,50,Prievidza
2020,Malá Čierna,79,Žilina
2021,Malá Dolina,33,Lučenec
2022,Malá Domaša,74,Vranov nad Topľou
2023,Malá Franková,21,Kežmarok
2024,Malá Hradná,1,Bánovce nad Bebravou
2025,Malá Ida,27,Košice-okolie
2026,Malá Iža,22,Komárno
2027,Malá Lehota,77,Žarnovica
2028,Malá Lehota,50,Prievidza
2029,Malá Lodina,27,Košice-okolie
2030,Malá Lúč,15,Dunajská Streda
2031,Malá Mača,16,Galanta
2032,Malá Maňa,42,Nové Zámky
2033,Malá Mužla,42,Nové Zámky
2034,Malá nad Hronom,42,Nové Zámky
2035,Malá Paka,15,Dunajská Streda
2036,Malá Poľana,64,Stropkov
2037,Malá Tŕňa,68,Trebišov
2038,Malá Ves,33,Lučenec
2039,Malá Vieska,27,Košice-okolie
2040,Malacky,34,Malacky
2041,Malachov,2,Banská Bystrica
2042,Málaš,30,Levice
2043,Malatiná,14,Dolný Kubín
2044,Malatíny,32,Liptovský Mikuláš
2045,Malcov,4,Bardejov
2046,Malčice,37,Michalovce
2047,Malé Bedzany,67,Topoľčany
2048,Malé Bielice,43,Partizánske
2049,Malé Bierovce,69,Trenčín
2050,Malé Blahovo,15,Dunajská Streda
2051,Malé Borové,32,Liptovský Mikuláš
2052,Malé Dvorany,67,Topoľčany
2053,Malé Dvorníky,15,Dunajská Streda
2054,Malé Hoste,1,Bánovce nad Bebravou
2055,Malé Chlievany,1,Bánovce nad Bebravou
2056,Malé Chyndice,40,Nitra
2057,Malé Kosihy,42,Nové Zámky
2058,Malé Košecké Podhradie,20,Ilava
2059,Malé Kozmálovce,30,Levice
2060,Malé Krškany,30,Levice
2061,Malé Kršteňany,43,Partizánske
2062,Malé Lednice,48,Považská Bystrica
2063,Malé Leváre,34,Malacky
2064,Malé Ludince,30,Levice
2065,Malé Orvište,45,Piešťany
2066,Malé Ostratice,43,Partizánske
2067,Malé Ozorovce,68,Trebišov
2068,Malé Raškovce,37,Michalovce
2069,Malé Ripňany,67,Topoľčany
2070,Malé Stankovce,69,Trenčín
2071,Malé Straciny,73,Veľký Krtíš
2072,Malé Teriakovce,53,Rimavská Sobota
2073,Malé Trakany,68,Trebišov
2074,Malé Uherce,43,Partizánske
2075,Malé Vozokany,75,Zlaté Moravce
2076,Malé Zalužice,37,Michalovce
2077,Malé Zálužie,40,Nitra
2078,Malé Zlievce,73,Veľký Krtíš
2079,Málinec,46,Poltár
2080,Malinová,50,Prievidza
2081,Malinovec,30,Levice
2082,Malinovo,57,Senec
2083,Malinô Brdo,55,Ružomberok
2084,Malužiná,32,Liptovský Mikuláš
2085,Malý Báb,40,Nitra
2086,Malý Biel,57,Senec
2087,Malý Bysterec,14,Dolný Kubín
2088,Malý Cetín,40,Nitra
2089,Malý Čepčín,71,Turčianske Teplice
2090,Malý Horeš,68,Trebišov
2091,Malý Jatov,42,Nové Zámky
2092,Malý Kamenec,68,Trebišov
2093,Malý Kiar,30,Levice
2094,Malý Kolačín,20,Ilava
2095,Malý Krtíš,73,Veľký Krtíš
2096,Malý Lapáš,40,Nitra
2097,Malý Lég,15,Dunajská Streda
2098,Malý Lipník,63,Stará Ľubovňa
2099,Malý Madaras,57,Senec
2100,Malý Ostrov,22,Komárno
2101,Malý Pesek,30,Levice
2102,Malý Ruskov,68,Trebišov
2103,Malý Slavkov,21,Kežmarok
2104,Malý Slivník,49,Prešov
2105,Malý Šariš,49,Prešov
2106,Malženice,70,Trnava
2107,Maňa,42,Nové Zámky
2108,Mangútovo,13,Detva
2109,Mankovce,75,Zlaté Moravce
2110,Marcelová,22,Komárno
2111,Marček,79,Žilina
2112,Margecany,17,Gelnica
2113,Marhaň,4,Bardejov
2114,Marianka,34,Malacky
2115,Markovce,37,Michalovce
2116,Markuška,54,Rožňava
2117,Markušovce,62,Spišská Nová Ves
2118,Maršová,11,Bytča
2119,Martin,35,Martin
2120,Svätý Martin,57,Senec
2121,Martin nad Žitavou,75,Zlaté Moravce
2122,Martinček,55,Ružomberok
2123,Martinová,40,Nitra
2124,Martinová,53,Rimavská Sobota
2125,Martovce,22,Komárno
2126,Marušová,30,Levice
2127,Maslovce,15,Dunajská Streda
2128,Masníkovo,15,Dunajská Streda
2129,Maša,46,Poltár
2130,Mašková,33,Lučenec
2131,Maškovce,19,Humenné
2132,Maštinec,46,Poltár
2133,Matejovce,47,Poprad
2134,Matejovce nad Hornádom,62,Spišská Nová Ves
2135,Matejovec,38,Myjava
2136,Matiaška,74,Vranov nad Topľou
2137,Matiašovce,21,Kežmarok
2138,Matovce,65,Svidník
2139,Maťovské Vojkovce,37,Michalovce
2140,Matušíková,50,Prievidza
2141,Matúškovo,16,Galanta
2142,Matysová,63,Stará Ľubovňa
2143,Mazorníkovo,10,Brezno
2144,Mečedelovce,31,Levoča
2145,Medné,51,Púchov
2146,Meďov,37,Michalovce
2147,Medovarce,28,Krupina
2148,Medvecké,30,Levice
2149,Medvedie,65,Svidník
2150,Medveďov,15,Dunajská Streda
2151,Medveďovo,10,Brezno
2152,Medvedzie,72,Tvrdošín
2153,Medzany,49,Prešov
2154,Medzev,27,Košice-okolie
2155,Medzianky,74,Vranov nad Topľou
2156,Medzibrod,2,Banská Bystrica
2157,Medzibrodie,63,Stará Ľubovňa
2158,Medzibrodie nad Oravou,14,Dolný Kubín
2159,Medzihradné,14,Dolný Kubín
2160,Medzilaborce,36,Medzilaborce
2161,Mechenice,40,Nitra
2162,Melčice,69,Trenčín
2163,Melek,40,Nitra
2164,Meliata,54,Rožňava
2165,Mengusovce,47,Poprad
2166,Merašice,18,Hlohovec
2167,Merník,74,Vranov nad Topľou
2168,Merovce,28,Krupina
2169,Mestečko,51,Púchov
2170,Mestisko,65,Svidník
2171,Mičakovce,65,Svidník
2172,Mierovo,15,Dunajská Streda
2173,Miezgovce,1,Bánovce nad Bebravou
2174,Miháľov,4,Bardejov
2175,Michajlov,60,Snina
2176,Michal na Ostrove,15,Dunajská Streda
2177,Michal nad Žitavou,42,Nové Zámky
2178,Michaľany,68,Trebišov
2179,Michalková,76,Zvolen
2180,Michalok,74,Vranov nad Topľou
2181,Michalová,10,Brezno
2182,Michalovce,37,Michalovce
2183,Miklušovce,49,Prešov
2184,Mikolčany,52,Revúca
2185,Miková,64,Stropkov
2186,Mikšová,11,Bytča
2187,Mikula,30,Levice
2188,Mikulášov,58,Senica
2189,Mikulášov Sad,22,Komárno
2190,Mikulášová,4,Bardejov
2191,Mikušovce,20,Ilava
2192,Mikušovce,33,Lučenec
2193,Milhosť,27,Košice-okolie
2194,Milhostov,68,Trebišov
2195,Milinovice,15,Dunajská Streda
2196,Milochov,48,Považská Bystrica
2197,Miloslavov,57,Senec
2198,Milošová,12,Čadca
2199,Milovaná,37,Michalovce
2200,Milpoš,56,Sabinov
2201,Miňovce,64,Stropkov
2202,Mirkovce,49,Prešov
2203,Miroľa,65,Svidník
2204,Miškech Dedinka,41,Nové Mesto nad Váhom
2205,Mládzovo,46,Poltár
2206,Mláky,13,Detva
2207,Mliečany,15,Dunajská Streda
2208,Mliečno,15,Dunajská Streda
2209,Mlyňany,75,Zlaté Moravce
2210,Mlynárce,40,Nitra
2211,Mlynárovce,65,Svidník
2212,Mlynčeky,21,Kežmarok
2213,Mlynica,47,Poprad
2214,Mlynky,62,Spišská Nová Ves
2215,Mlynský Sek,42,Nové Zámky
2216,Mníchova Lehota,69,Trenčín
2217,Mníšany,52,Revúca
2218,Mníšek nad Hnilcom,17,Gelnica
2219,Mníšek nad Popradom,63,Stará Ľubovňa
2220,Moča,22,Komárno
2221,Močarany,37,Michalovce
2222,Močarmany,49,Prešov
2223,Močenok,66,Šaľa
2224,Močiar,3,Banská Štiavnica
2225,Močiare,51,Púchov
2226,Močidlá,61,Sobrance
2227,Močidľany,56,Sabinov
2228,Modlatín,48,Považská Bystrica
2229,Modra,44,Pezinok
2230,Modra nad Cirochou,19,Humenné
2231,Modranka,70,Trnava
2232,Modrany,22,Komárno
2233,Modrová,41,Nové Mesto nad Váhom
2234,Modrovka,41,Nové Mesto nad Váhom
2235,Modrý Kameň,73,Veľký Krtíš
2236,Mochovce elektráreň,30,Levice
2237,Mojín,53,Rimavská Sobota
2238,Mojmírovce,40,Nitra
2239,Mojš,79,Žilina
2240,Mojšová Lúčka,79,Žilina
2241,Mojtín,51,Púchov
2242,Mojzesovo,42,Nové Zámky
2243,Mokrá Lúka,52,Revúca
2244,Mokraď,14,Dolný Kubín
2245,Mokrance,27,Košice-okolie
2246,Mokroluh,4,Bardejov
2247,Mokrý Háj,59,Skalica
2248,Moldava nad Bodvou,27,Košice-okolie
2249,Moravany,37,Michalovce
2250,Moravany nad Váhom,45,Piešťany
2251,Moravské Kračany,15,Dunajská Streda
2252,Moravské Lieskové,41,Nové Mesto nad Váhom
2253,Moravský Svätý Ján,58,Senica
2254,Morovno,50,Prievidza
2255,Most pri Bratislave,57,Senec
2256,Mostište,51,Púchov
2257,Mostová,16,Galanta
2258,Moškovec,71,Turčianske Teplice
2259,Mošovce,71,Turčianske Teplice
2260,Mošovce,41,Nové Mesto nad Váhom
2261,Moštenica,2,Banská Bystrica
2262,Mošurov,49,Prešov
2263,Motešice,69,Trenčín
2264,Motyčky,2,Banská Bystrica
